reading_id,meter_id,ts,kwh,read_type,source_system
RD-000046733,MTR-200033,14/10/2024 14:00,0.13,A,legacy_hh_v1
RD-000048173,MTR-200034,14/10/2024 14:00,0.1315,A,legacy_hh_v1
RD-000049613,MTR-200035,14/10/2024 14:00,0.0884,A,legacy_hh_v1
RD-000051053,MTR-200036,14/10/2024 14:00,0.0492,A,legacy_hh_v1
RD-000052493,MTR-200037,14/10/2024 14:00,0.1669,E,legacy_hh_v1
RD-000053933,MTR-200038,14/10/2024 14:00,0.1354,A,legacy_hh_v1
RD-000055373,MTR-200039,14/10/2024 14:00,0.0869,A,legacy_hh_v1
RD-000056813,MTR-200040,14/10/2024 14:00,0.1348,A,legacy_hh_v1
RD-000058253,MTR-200041,14/10/2024 14:00,0.1207,A,legacy_hh_v1
RD-000059693,MTR-200042,14/10/2024 14:00,0.1228,A,legacy_hh_v1
RD-000061133,MTR-200043,14/10/2024 14:00,0.1102,A,legacy_hh_v1
RD-000062573,MTR-200044,14/10/2024 14:00,0.1415,E,legacy_hh_v1
RD-000064013,MTR-200045,14/10/2024 14:00,0.1108,A,legacy_hh_v1
RD-000065453,MTR-200046,14/10/2024 14:00,0.1489,A,legacy_hh_v1
RD-000066893,MTR-200047,14/10/2024 14:00,0.1589,A,legacy_hh_v1
RD-000068333,MTR-200048,14/10/2024 14:00,0.0805,A,legacy_hh_v1
RD-000069773,MTR-200049,14/10/2024 14:00,0.0746,A,legacy_hh_v1
RD-000071213,MTR-200050,14/10/2024 14:00,0.0956,A,legacy_hh_v1
RD-000072653,MTR-200051,14/10/2024 14:00,0.0586,A,legacy_hh_v1
RD-000074093,MTR-200052,14/10/2024 14:00,0.1537,A,legacy_hh_v1
RD-000075533,MTR-200053,14/10/2024 14:00,0.1495,A,legacy_hh_v1
RD-000076973,MTR-200054,14/10/2024 14:00,0.0627,A,legacy_hh_v1
RD-000078413,MTR-200055,14/10/2024 14:00,0.1253,A,legacy_hh_v1
RD-000079853,MTR-200056,14/10/2024 14:00,0.0702,A,legacy_hh_v1
RD-000081293,MTR-200057,14/10/2024 14:00,0.1196,A,legacy_hh_v1
RD-000082733,MTR-200058,14/10/2024 14:00,0.0938,A,legacy_hh_v1
RD-000084173,MTR-200059,14/10/2024 14:00,0.0573,A,legacy_hh_v1
RD-000084317,MTR-200059,14/10/2024 14:00,0.0638,A,legacy_hh_v1
RD-ORPHAN-000061,MTR-900061,14/10/2024 14:00,0.0905,A,legacy_hh_v1
RD-000000654,MTR-200001,14/10/2024 14:30,0.1263,A,legacy_hh_v1
RD-000002094,MTR-200002,14/10/2024 14:30,0.1596,A,legacy_hh_v1
RD-000003534,MTR-200003,14/10/2024 14:30,0.0871,A,legacy_hh_v1
RD-000004974,MTR-200004,14/10/2024 14:30,0.0408,A,legacy_hh_v1
RD-000006414,MTR-200005,14/10/2024 14:30,0.0722,A,legacy_hh_v1
RD-000007854,MTR-200006,14/10/2024 14:30,0.1345,A,legacy_hh_v1
RD-000009294,MTR-200007,14/10/2024 14:30,0.0808,A,legacy_hh_v1
RD-000010734,MTR-200008,14/10/2024 14:30,0.1963,E,legacy_hh_v1
RD-000012174,MTR-200009,14/10/2024 14:30,0.1214,A,legacy_hh_v1
RD-000013614,MTR-200010,14/10/2024 14:30,0.1599,A,legacy_hh_v1
RD-000015054,MTR-200011,14/10/2024 14:30,0.1585,A,legacy_hh_v1
RD-000016494,MTR-200012,14/10/2024 14:30,0.103,A,legacy_hh_v1
RD-000017934,MTR-200013,14/10/2024 14:30,0.0539,A,legacy_hh_v1
RD-000019374,MTR-200014,14/10/2024 14:30,0.0984,A,legacy_hh_v1
RD-000020814,MTR-200015,14/10/2024 14:30,0.1193,A,legacy_hh_v1
RD-000022254,MTR-200016,14/10/2024 14:30,0.164,A,legacy_hh_v1
RD-000023694,MTR-200017,14/10/2024 14:30,0.0875,A,legacy_hh_v1
RD-000025134,MTR-200018,14/10/2024 14:30,0.171,A,legacy_hh_v1
RD-000026574,MTR-200019,14/10/2024 14:30,0.1058,A,legacy_hh_v1
RD-000028014,MTR-200020,14/10/2024 14:30,0.1679,A,legacy_hh_v1
RD-000029454,MTR-200021,14/10/2024 14:30,0.0916,E,legacy_hh_v1
RD-000030894,MTR-200022,14/10/2024 14:30,0.0919,E,legacy_hh_v1
RD-000032334,MTR-200023,14/10/2024 14:30,0.1143,A,legacy_hh_v1
RD-000033774,MTR-200024,14/10/2024 14:30,0.0874,A,legacy_hh_v1
RD-000035214,MTR-200025,14/10/2024 14:30,0.0502,A,legacy_hh_v1
RD-000036654,MTR-200026,14/10/2024 14:30,0.1364,A,legacy_hh_v1
RD-000038094,MTR-200027,14/10/2024 14:30,0.126,A,legacy_hh_v1
RD-000039534,MTR-200028,14/10/2024 14:30,0.0915,A,legacy_hh_v1
RD-000040974,MTR-200029,14/10/2024 14:30,0.1253,A,legacy_hh_v1
RD-000042414,MTR-200030,14/10/2024 14:30,0.1022,A,legacy_hh_v1
RD-000043854,MTR-200031,14/10/2024 14:30,0.0881,A,legacy_hh_v1
RD-000045294,MTR-200032,14/10/2024 14:30,0.1208,A,legacy_hh_v1
RD-000046734,MTR-200033,14/10/2024 14:30,0.1584,A,legacy_hh_v1
RD-000048174,MTR-200034,14/10/2024 14:30,0.1506,A,legacy_hh_v1
RD-000049614,MTR-200035,14/10/2024 14:30,0.0862,A,legacy_hh_v1
RD-000051054,MTR-200036,14/10/2024 14:30,0.0541,A,legacy_hh_v1
RD-000052494,MTR-200037,14/10/2024 14:30,0.1997,A,legacy_hh_v1
RD-000053934,MTR-200038,14/10/2024 14:30,0.1324,A,legacy_hh_v1
RD-000055374,MTR-200039,14/10/2024 14:30,0.0686,A,legacy_hh_v1
RD-000056814,MTR-200040,14/10/2024 14:30,0.1887,A,legacy_hh_v1
RD-000058254,MTR-200041,14/10/2024 14:30,0.1676,A,legacy_hh_v1
RD-000059694,MTR-200042,14/10/2024 14:30,0.1184,A,legacy_hh_v1
RD-000061134,MTR-200043,14/10/2024 14:30,0.0981,A,legacy_hh_v1
RD-000062574,MTR-200044,14/10/2024 14:30,0.1377,A,legacy_hh_v1
RD-000064014,MTR-200045,14/10/2024 14:30,0.1261,A,legacy_hh_v1
RD-000065454,MTR-200046,14/10/2024 14:30,0.1642,A,legacy_hh_v1
RD-000066894,MTR-200047,14/10/2024 14:30,0.1338,A,legacy_hh_v1
RD-000068334,MTR-200048,14/10/2024 14:30,0.0857,A,legacy_hh_v1
RD-000069774,MTR-200049,14/10/2024 14:30,0.0836,A,legacy_hh_v1
RD-000071214,MTR-200050,14/10/2024 14:30,0.1338,A,legacy_hh_v1
RD-000072654,MTR-200051,14/10/2024 14:30,0.067,A,legacy_hh_v1
RD-000074094,MTR-200052,14/10/2024 14:30,0.1649,A,legacy_hh_v1
RD-000075534,MTR-200053,14/10/2024 14:30,0.1521,A,legacy_hh_v1
RD-000076974,MTR-200054,14/10/2024 14:30,0.0745,A,legacy_hh_v1
RD-000078414,MTR-200055,14/10/2024 14:30,0.1848,A,legacy_hh_v1
RD-000079854,MTR-200056,14/10/2024 14:30,0.0981,A,legacy_hh_v1
RD-000081294,MTR-200057,14/10/2024 14:30,0.1337,A,legacy_hh_v1
RD-000082734,MTR-200058,14/10/2024 14:30,0.1142,A,legacy_hh_v1
RD-000084174,MTR-200059,14/10/2024 14:30,0.0551,A,legacy_hh_v1
RD-000084174,MTR-200059,14/10/2024 14:30,0.0551,A,legacy_hh_v1
RD-000000655,MTR-200001,14/10/2024 15:00,0.176,A,legacy_hh_v1
RD-000002095,MTR-200002,14/10/2024 15:00,0.1659,A,legacy_hh_v1
RD-000003535,MTR-200003,14/10/2024 15:00,0.0997,A,legacy_hh_v1
RD-000004975,MTR-200004,14/10/2024 15:00,0.0649,A,legacy_hh_v1
RD-000006415,MTR-200005,14/10/2024 15:00,0.0685,A,legacy_hh_v1
RD-000007855,MTR-200006,14/10/2024 15:00,0.1817,A,legacy_hh_v1
RD-000009295,MTR-200007,14/10/2024 15:00,0.0982,A,legacy_hh_v1
RD-000012175,MTR-200009,14/10/2024 15:00,0.1352,A,legacy_hh_v1
RD-000013615,MTR-200010,14/10/2024 15:00,0.1645,A,legacy_hh_v1
RD-000015055,MTR-200011,14/10/2024 15:00,0.1656,A,legacy_hh_v1
RD-000016495,MTR-200012,14/10/2024 15:00,0.1336,A,legacy_hh_v1
RD-000017935,MTR-200013,14/10/2024 15:00,0.0681,A,legacy_hh_v1
RD-000019375,MTR-200014,14/10/2024 15:00,0.1296,A,legacy_hh_v1
RD-000020815,MTR-200015,14/10/2024 15:00,0.116,A,legacy_hh_v1
RD-000022255,MTR-200016,14/10/2024 15:00,0.2188,A,legacy_hh_v1
RD-000023695,MTR-200017,14/10/2024 15:00,0.0804,A,legacy_hh_v1
RD-000025135,MTR-200018,14/10/2024 15:00,0.1319,A,legacy_hh_v1
RD-000026575,MTR-200019,14/10/2024 15:00,0.1313,A,legacy_hh_v1
RD-000028015,MTR-200020,14/10/2024 15:00,0.2083,A,legacy_hh_v1
RD-000029455,MTR-200021,14/10/2024 15:00,0.1083,A,legacy_hh_v1
RD-000030895,MTR-200022,14/10/2024 15:00,0.1186,E,legacy_hh_v1
RD-000032335,MTR-200023,14/10/2024 15:00,0.1088,A,legacy_hh_v1
RD-000033775,MTR-200024,14/10/2024 15:00,0.0941,A,legacy_hh_v1
RD-000035215,MTR-200025,14/10/2024 15:00,0.0704,A,legacy_hh_v1
RD-000036655,MTR-200026,14/10/2024 15:00,0.1219,A,legacy_hh_v1
RD-000038095,MTR-200027,14/10/2024 15:00,0.1355,A,legacy_hh_v1
RD-000039535,MTR-200028,14/10/2024 15:00,0.0954,A,legacy_hh_v1
RD-000040975,MTR-200029,14/10/2024 15:00,0.1077,A,legacy_hh_v1
RD-000042415,MTR-200030,14/10/2024 15:00,0.1239,A,legacy_hh_v1
RD-000043855,MTR-200031,14/10/2024 15:00,0.0891,A,legacy_hh_v1
RD-000045295,MTR-200032,14/10/2024 15:00,0.1999,A,legacy_hh_v1
RD-000046735,MTR-200033,14/10/2024 15:00,0.143,A,legacy_hh_v1
RD-000048175,MTR-200034,14/10/2024 15:00,0.1301,E,legacy_hh_v1
RD-000049615,MTR-200035,14/10/2024 15:00,0.1035,A,legacy_hh_v1
RD-000051055,MTR-200036,14/10/2024 15:00,0.0693,A,legacy_hh_v1
RD-000052495,MTR-200037,14/10/2024 15:00,0.1842,A,legacy_hh_v1
RD-000053935,MTR-200038,14/10/2024 15:00,0.1595,A,legacy_hh_v1
RD-000055375,MTR-200039,14/10/2024 15:00,0.0912,A,legacy_hh_v1
RD-000056815,MTR-200040,14/10/2024 15:00,0.1505,A,legacy_hh_v1
RD-000058255,MTR-200041,14/10/2024 15:00,0.1738,E,legacy_hh_v1
RD-000059695,MTR-200042,14/10/2024 15:00,0.1563,A,legacy_hh_v1
RD-000061135,MTR-200043,14/10/2024 15:00,0.1111,A,legacy_hh_v1
RD-000062575,MTR-200044,14/10/2024 15:00,0.1186,A,legacy_hh_v1
RD-000064015,MTR-200045,14/10/2024 15:00,0.1458,A,legacy_hh_v1
RD-000065455,MTR-200046,14/10/2024 15:00,0.2041,A,legacy_hh_v1
RD-000066895,MTR-200047,14/10/2024 15:00,0.1201,A,legacy_hh_v1
RD-000068335,MTR-200048,14/10/2024 15:00,0.0807,A,legacy_hh_v1
RD-000069775,MTR-200049,14/10/2024 15:00,0.0887,A,legacy_hh_v1
RD-000071215,MTR-200050,14/10/2024 15:00,0.112,A,legacy_hh_v1
RD-000072655,MTR-200051,14/10/2024 15:00,0.0699,A,legacy_hh_v1
RD-000074095,MTR-200052,14/10/2024 15:00,0.1679,A,legacy_hh_v1
RD-000076975,MTR-200054,14/10/2024 15:00,0.0718,E,legacy_hh_v1
RD-000078415,MTR-200055,14/10/2024 15:00,0.1861,E,legacy_hh_v1
RD-000079855,MTR-200056,14/10/2024 15:00,0.1052,A,legacy_hh_v1
RD-000081295,MTR-200057,14/10/2024 15:00,0.1726,A,legacy_hh_v1
RD-000082735,MTR-200058,14/10/2024 15:00,0.1187,A,legacy_hh_v1
RD-000084175,MTR-200059,14/10/2024 15:00,0.0826,A,legacy_hh_v1
RD-000000656,MTR-200001,14/10/2024 15:30,0.2,A,legacy_hh_v1
RD-000002096,MTR-200002,14/10/2024 15:30,0.2103,A,legacy_hh_v1
RD-000003536,MTR-200003,14/10/2024 15:30,0.0929,A,legacy_hh_v1
RD-000004976,MTR-200004,14/10/2024 15:30,0.0743,A,legacy_hh_v1
RD-000006416,MTR-200005,14/10/2024 15:30,0.0872,A,legacy_hh_v1
RD-000007856,MTR-200006,14/10/2024 15:30,0.2034,A,legacy_hh_v1
RD-000009296,MTR-200007,14/10/2024 15:30,0.1384,A,legacy_hh_v1
RD-000010736,MTR-200008,14/10/2024 15:30,0.1793,A,legacy_hh_v1
RD-000012176,MTR-200009,14/10/2024 15:30,0.1869,A,legacy_hh_v1
RD-000013616,MTR-200010,14/10/2024 15:30,0.2437,E,legacy_hh_v1
RD-000015056,MTR-200011,14/10/2024 15:30,0.2211,A,legacy_hh_v1
RD-000016496,MTR-200012,14/10/2024 15:30,0.1903,A,legacy_hh_v1
RD-000017936,MTR-200013,14/10/2024 15:30,0.0744,A,legacy_hh_v1
RD-000019376,MTR-200014,14/10/2024 15:30,0.1914,A,legacy_hh_v1
RD-000020816,MTR-200015,14/10/2024 15:30,0.1398,A,legacy_hh_v1
RD-000022256,MTR-200016,14/10/2024 15:30,0.2392,A,legacy_hh_v1
RD-000023696,MTR-200017,14/10/2024 15:30,0.0783,E,legacy_hh_v1
RD-000025136,MTR-200018,14/10/2024 15:30,0.1918,A,legacy_hh_v1
RD-000026576,MTR-200019,14/10/2024 15:30,0.147,A,legacy_hh_v1
RD-000028016,MTR-200020,14/10/2024 15:30,0.2638,A,legacy_hh_v1
RD-000029456,MTR-200021,14/10/2024 15:30,0.1095,A,legacy_hh_v1
RD-000030896,MTR-200022,14/10/2024 15:30,0.1425,A,legacy_hh_v1
RD-000032336,MTR-200023,14/10/2024 15:30,0.1495,A,legacy_hh_v1
RD-000033776,MTR-200024,14/10/2024 15:30,0.1056,A,legacy_hh_v1
RD-000035216,MTR-200025,14/10/2024 15:30,0.0799,A,legacy_hh_v1
RD-000036656,MTR-200026,14/10/2024 15:30,0.1701,A,legacy_hh_v1
RD-000038096,MTR-200027,14/10/2024 15:30,0.1467,A,legacy_hh_v1
RD-000039536,MTR-200028,14/10/2024 15:30,0.0867,A,legacy_hh_v1
RD-000040976,MTR-200029,14/10/2024 15:30,0.1532,A,legacy_hh_v1
RD-000042416,MTR-200030,14/10/2024 15:30,0.1249,A,legacy_hh_v1
RD-000043856,MTR-200031,14/10/2024 15:30,0.122,A,legacy_hh_v1
RD-000045296,MTR-200032,14/10/2024 15:30,0.2074,E,legacy_hh_v1
RD-000046736,MTR-200033,14/10/2024 15:30,0.1953,A,legacy_hh_v1
RD-000048176,MTR-200034,14/10/2024 15:30,0.177,A,legacy_hh_v1
RD-000049616,MTR-200035,14/10/2024 15:30,0.0938,A,legacy_hh_v1
RD-000051056,MTR-200036,14/10/2024 15:30,0.0524,A,legacy_hh_v1
RD-000052496,MTR-200037,14/10/2024 15:30,0.2131,A,legacy_hh_v1
RD-000053936,MTR-200038,14/10/2024 15:30,0.1922,A,legacy_hh_v1
RD-000055376,MTR-200039,14/10/2024 15:30,0.1235,E,legacy_hh_v1
RD-000056816,MTR-200040,14/10/2024 15:30,0.2381,A,legacy_hh_v1
RD-000058256,MTR-200041,14/10/2024 15:30,0.2252,E,legacy_hh_v1
RD-000059696,MTR-200042,14/10/2024 15:30,0.2013,A,legacy_hh_v1
RD-000061136,MTR-200043,14/10/2024 15:30,0.1766,A,legacy_hh_v1
RD-000062576,MTR-200044,14/10/2024 15:30,0.1529,E,legacy_hh_v1
RD-000064016,MTR-200045,14/10/2024 15:30,0.1819,A,legacy_hh_v1
RD-000065456,MTR-200046,14/10/2024 15:30,0.2338,A,legacy_hh_v1
RD-000066896,MTR-200047,14/10/2024 15:30,0.191,A,legacy_hh_v1
RD-000068336,MTR-200048,14/10/2024 15:30,0.1137,E,legacy_hh_v1
RD-000069776,MTR-200049,14/10/2024 15:30,0.0985,A,legacy_hh_v1
RD-000071216,MTR-200050,14/10/2024 15:30,0.1738,A,legacy_hh_v1
RD-000072656,MTR-200051,14/10/2024 15:30,0.091,A,legacy_hh_v1
RD-000074096,MTR-200052,14/10/2024 15:30,0.2222,A,legacy_hh_v1
RD-000075536,MTR-200053,14/10/2024 15:30,0.2104,A,legacy_hh_v1
RD-000076976,MTR-200054,14/10/2024 15:30,0.09,A,legacy_hh_v1
RD-000078416,MTR-200055,14/10/2024 15:30,0.2174,A,legacy_hh_v1
RD-000079856,MTR-200056,14/10/2024 15:30,0.1267,A,legacy_hh_v1
RD-000081296,MTR-200057,14/10/2024 15:30,0.1831,A,legacy_hh_v1
RD-000082736,MTR-200058,14/10/2024 15:30,0.1833,A,legacy_hh_v1
RD-000084176,MTR-200059,14/10/2024 15:30,0.0734,A,legacy_hh_v1
RD-ORPHAN-000021,MTR-900021,14/10/2024 15:30,0.1056,A,legacy_hh_v1
RD-000000657,MTR-200001,14/10/2024 16:00,0.1998,A,legacy_hh_v1
RD-000002097,MTR-200002,14/10/2024 16:00,0.2459,A,legacy_hh_v1
RD-000003537,MTR-200003,14/10/2024 16:00,0.1425,A,legacy_hh_v1
RD-000004977,MTR-200004,14/10/2024 16:00,0.0947,A,legacy_hh_v1
RD-000006417,MTR-200005,14/10/2024 16:00,0.1337,A,legacy_hh_v1
RD-000007857,MTR-200006,14/10/2024 16:00,0.264,A,legacy_hh_v1
RD-000009297,MTR-200007,14/10/2024 16:00,0.1539,A,legacy_hh_v1
RD-000010737,MTR-200008,14/10/2024 16:00,0.2395,A,legacy_hh_v1
RD-000012177,MTR-200009,14/10/2024 16:00,0.1962,A,legacy_hh_v1
RD-000013617,MTR-200010,14/10/2024 16:00,0.2168,A,legacy_hh_v1
RD-000015057,MTR-200011,14/10/2024 16:00,0.2665,A,legacy_hh_v1
RD-000016497,MTR-200012,14/10/2024 16:00,0.1998,A,legacy_hh_v1
RD-000017937,MTR-200013,14/10/2024 16:00,0.085,A,legacy_hh_v1
RD-000019377,MTR-200014,14/10/2024 16:00,0.1757,A,legacy_hh_v1
RD-000020817,MTR-200015,14/10/2024 16:00,0.189,A,legacy_hh_v1
RD-000022257,MTR-200016,14/10/2024 16:00,0.2762,A,legacy_hh_v1
RD-000025137,MTR-200018,14/10/2024 16:00,0.1994,A,legacy_hh_v1
RD-000026577,MTR-200019,14/10/2024 16:00,0.167,A,legacy_hh_v1
RD-000028017,MTR-200020,14/10/2024 16:00,0.2339,A,legacy_hh_v1
RD-000029457,MTR-200021,14/10/2024 16:00,0.1285,A,legacy_hh_v1
RD-000030897,MTR-200022,14/10/2024 16:00,0.2008,A,legacy_hh_v1
RD-000032337,MTR-200023,14/10/2024 16:00,0.1642,A,legacy_hh_v1
RD-000033777,MTR-200024,14/10/2024 16:00,0.1329,A,legacy_hh_v1
RD-000035217,MTR-200025,14/10/2024 16:00,0.1019,A,legacy_hh_v1
RD-000036657,MTR-200026,14/10/2024 16:00,0.1455,A,legacy_hh_v1
RD-000038097,MTR-200027,14/10/2024 16:00,0.1585,A,legacy_hh_v1
RD-000039537,MTR-200028,14/10/2024 16:00,0.0977,A,legacy_hh_v1
RD-000040977,MTR-200029,14/10/2024 16:00,0.1999,A,legacy_hh_v1
RD-000042417,MTR-200030,14/10/2024 16:00,0.1661,A,legacy_hh_v1
RD-000043857,MTR-200031,14/10/2024 16:00,0.1524,A,legacy_hh_v1
RD-000045297,MTR-200032,14/10/2024 16:00,0.2242,E,legacy_hh_v1
RD-000046737,MTR-200033,14/10/2024 16:00,0.2047,A,legacy_hh_v1
RD-000048177,MTR-200034,14/10/2024 16:00,0.1972,A,legacy_hh_v1
RD-000049617,MTR-200035,14/10/2024 16:00,0.1297,A,legacy_hh_v1
RD-000051057,MTR-200036,14/10/2024 16:00,0.0877,A,legacy_hh_v1
RD-000052497,MTR-200037,14/10/2024 16:00,0.247,A,legacy_hh_v1
RD-000053937,MTR-200038,14/10/2024 16:00,0.2032,A,legacy_hh_v1
RD-000055377,MTR-200039,14/10/2024 16:00,0.1564,A,legacy_hh_v1
RD-000056817,MTR-200040,14/10/2024 16:00,0.2476,A,legacy_hh_v1
RD-000058257,MTR-200041,14/10/2024 16:00,0.2341,A,legacy_hh_v1
RD-000059697,MTR-200042,14/10/2024 16:00,0.1543,A,legacy_hh_v1
RD-000061137,MTR-200043,14/10/2024 16:00,0.1642,A,legacy_hh_v1
RD-000062577,MTR-200044,14/10/2024 16:00,0.2032,A,legacy_hh_v1
RD-000064017,MTR-200045,14/10/2024 16:00,0.2088,A,legacy_hh_v1
RD-000065457,MTR-200046,14/10/2024 16:00,0.2516,A,legacy_hh_v1
RD-000066897,MTR-200047,14/10/2024 16:00,0.2062,A,legacy_hh_v1
RD-000068337,MTR-200048,14/10/2024 16:00,0.1296,E,legacy_hh_v1
RD-000069777,MTR-200049,14/10/2024 16:00,0.1003,A,legacy_hh_v1
RD-000071217,MTR-200050,14/10/2024 16:00,0.178,A,legacy_hh_v1
RD-000072657,MTR-200051,14/10/2024 16:00,0.0952,A,legacy_hh_v1
RD-000074097,MTR-200052,14/10/2024 16:00,0.2292,A,legacy_hh_v1
RD-000075537,MTR-200053,14/10/2024 16:00,0.258,A,legacy_hh_v1
RD-000076977,MTR-200054,14/10/2024 16:00,0.1028,A,legacy_hh_v1
RD-000078417,MTR-200055,14/10/2024 16:00,0.2397,A,legacy_hh_v1
RD-000079857,MTR-200056,14/10/2024 16:00,0.1472,A,legacy_hh_v1
RD-000081297,MTR-200057,14/10/2024 16:00,0.1979,A,legacy_hh_v1
RD-000082737,MTR-200058,14/10/2024 16:00,0.1941,A,legacy_hh_v1
RD-000084177,MTR-200059,14/10/2024 16:00,0.0798,A,legacy_hh_v1
RD-ORPHAN-000008,MTR-900008,14/10/2024 16:00,0.2032,A,legacy_hh_v1
RD-000000658,MTR-200001,14/10/2024 16:30,0.2519,E,legacy_hh_v1
RD-000002098,MTR-200002,14/10/2024 16:30,0.2223,A,legacy_hh_v1
RD-000003538,MTR-200003,14/10/2024 16:30,0.1359,A,legacy_hh_v1
RD-000004978,MTR-200004,14/10/2024 16:30,0.1098,A,legacy_hh_v1
RD-000006418,MTR-200005,14/10/2024 16:30,0.1249,A,legacy_hh_v1
RD-000007858,MTR-200006,14/10/2024 16:30,0.2864,A,legacy_hh_v1
RD-000009298,MTR-200007,14/10/2024 16:30,0.1916,A,legacy_hh_v1
RD-000010738,MTR-200008,14/10/2024 16:30,0.2144,A,legacy_hh_v1
RD-000012178,MTR-200009,14/10/2024 16:30,0.1982,A,legacy_hh_v1
RD-000013618,MTR-200010,14/10/2024 16:30,0.2672,A,legacy_hh_v1
RD-000013762,MTR-200010,14/10/2024 16:30,0.3128,A,legacy_hh_v1
RD-000015058,MTR-200011,14/10/2024 16:30,0.2835,A,legacy_hh_v1
RD-000016498,MTR-200012,14/10/2024 16:30,0.2192,A,legacy_hh_v1
RD-000017938,MTR-200013,14/10/2024 16:30,0.1264,A,legacy_hh_v1
RD-000019378,MTR-200014,14/10/2024 16:30,0.2556,A,legacy_hh_v1
RD-000020818,MTR-200015,14/10/2024 16:30,0.2112,A,legacy_hh_v1
RD-000022258,MTR-200016,14/10/2024 16:30,0.2674,A,legacy_hh_v1
RD-000023698,MTR-200017,14/10/2024 16:30,0.1361,A,legacy_hh_v1
RD-000025138,MTR-200018,14/10/2024 16:30,0.2626,A,legacy_hh_v1
RD-000026578,MTR-200019,14/10/2024 16:30,0.189,A,legacy_hh_v1
RD-000028018,MTR-200020,14/10/2024 16:30,0.3041,A,legacy_hh_v1
RD-000029458,MTR-200021,14/10/2024 16:30,0.1192,A,legacy_hh_v1
RD-000030898,MTR-200022,14/10/2024 16:30,0.1349,E,legacy_hh_v1
RD-000031042,MTR-200022,14/10/2024 16:30,0.1602,A,legacy_hh_v1
RD-000032338,MTR-200023,14/10/2024 16:30,0.1805,A,legacy_hh_v1
RD-000033778,MTR-200024,14/10/2024 16:30,0.1606,E,legacy_hh_v1
RD-000035218,MTR-200025,14/10/2024 16:30,0.0784,A,legacy_hh_v1
RD-000036658,MTR-200026,14/10/2024 16:30,0.21,A,legacy_hh_v1
RD-000038098,MTR-200027,14/10/2024 16:30,0.2097,A,legacy_hh_v1
RD-000039538,MTR-200028,14/10/2024 16:30,0.1257,A,legacy_hh_v1
RD-000040978,MTR-200029,14/10/2024 16:30,0.2416,A,legacy_hh_v1
RD-000042418,MTR-200030,14/10/2024 16:30,0.1316,A,legacy_hh_v1
RD-000043858,MTR-200031,14/10/2024 16:30,0.1611,A,legacy_hh_v1
RD-000045298,MTR-200032,14/10/2024 16:30,0.2131,A,legacy_hh_v1
RD-000046738,MTR-200033,14/10/2024 16:30,0.2451,A,legacy_hh_v1
RD-000048178,MTR-200034,14/10/2024 16:30,0.2073,A,legacy_hh_v1
RD-000049618,MTR-200035,14/10/2024 16:30,0.1743,A,legacy_hh_v1
RD-000051058,MTR-200036,14/10/2024 16:30,0.0783,A,legacy_hh_v1
RD-000052498,MTR-200037,14/10/2024 16:30,0.3157,A,legacy_hh_v1
RD-000053938,MTR-200038,14/10/2024 16:30,0.2999,A,legacy_hh_v1
RD-000055378,MTR-200039,14/10/2024 16:30,0.151,A,legacy_hh_v1
RD-000056818,MTR-200040,14/10/2024 16:30,0.3447,A,legacy_hh_v1
RD-000058258,MTR-200041,14/10/2024 16:30,0.2312,A,legacy_hh_v1
RD-000059698,MTR-200042,14/10/2024 16:30,0.1977,A,legacy_hh_v1
RD-000061138,MTR-200043,14/10/2024 16:30,0.1889,E,legacy_hh_v1
RD-000062578,MTR-200044,14/10/2024 16:30,0.1698,A,legacy_hh_v1
RD-000064018,MTR-200045,14/10/2024 16:30,0.1664,A,legacy_hh_v1
RD-000065458,MTR-200046,14/10/2024 16:30,0.2705,E,legacy_hh_v1
RD-000066898,MTR-200047,14/10/2024 16:30,0.2088,A,legacy_hh_v1
RD-000068338,MTR-200048,14/10/2024 16:30,0.1293,A,legacy_hh_v1
RD-000069778,MTR-200049,14/10/2024 16:30,0.1328,A,legacy_hh_v1
RD-000071218,MTR-200050,14/10/2024 16:30,0.1546,E,legacy_hh_v1
RD-000072658,MTR-200051,14/10/2024 16:30,0.1204,A,legacy_hh_v1
RD-000074098,MTR-200052,14/10/2024 16:30,0.2561,A,legacy_hh_v1
RD-000075538,MTR-200053,14/10/2024 16:30,0.288,A,legacy_hh_v1
RD-000076978,MTR-200054,14/10/2024 16:30,0.101,A,legacy_hh_v1
RD-000078418,MTR-200055,14/10/2024 16:30,0.2856,A,legacy_hh_v1
RD-000079858,MTR-200056,14/10/2024 16:30,0.1556,A,legacy_hh_v1
RD-000081298,MTR-200057,14/10/2024 16:30,0.2364,A,legacy_hh_v1
RD-000082738,MTR-200058,14/10/2024 16:30,0.1796,A,legacy_hh_v1
RD-000084178,MTR-200059,14/10/2024 16:30,0.0833,A,legacy_hh_v1
RD-000000659,MTR-200001,14/10/2024 17:00,0.3094,A,legacy_hh_v1
RD-000002099,MTR-200002,14/10/2024 17:00,0.211,A,legacy_hh_v1
RD-000003539,MTR-200003,14/10/2024 17:00,0.1712,A,legacy_hh_v1
RD-000004979,MTR-200004,14/10/2024 17:00,0.1279,A,legacy_hh_v1
RD-000006419,MTR-200005,14/10/2024 17:00,0.1707,A,legacy_hh_v1
RD-000007859,MTR-200006,14/10/2024 17:00,0.3043,A,legacy_hh_v1
RD-000009299,MTR-200007,14/10/2024 17:00,0.1658,A,legacy_hh_v1
